[05/Apr/2024:13:27:17 +0300] - http-nio-8090-exec-1 127.0.0.1 GET / HTTP/1.1 302 203ms - - Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:49 +0300] - http-nio-8090-exec-3 127.0.0.1 GET /s/dec18a72c8d9d137ecea01e876b85ac2-CDN/vv2rty/9012/m4ydwl/e65a191dcb901ee45f91871f6b62a96a/_/download/contextbatch/css/com.atlassian.confluence.plugins.drag-and-drop:editor-drop-handler,com.atlassian.confluence.plugins.confluence-emoticons-plugin:emoticon-autoformat-manager,com.atlassian.confluence.plugins.confluence-emoticons-plugin:emoticon-autocomplete-manager,com.atlassian.confluence.extra.team-calendars:editor,-_super,-editor,-macro-browser,-main,-atl.general,-com.atlassian.confluence.plugins.confluence-space-ia:spacesidebar,-page/batch.css?cefp_collab_enabled=true&cefp_ed_perm=false&cefp_is_admin=true&gatekeeper-ui-v2=true&healthcheck-resources=true&hostenabled=true&onboarding-in-progress=true&tc-license-setup=true&user-logged-in=true HTTP/1.1 200 229ms 2544 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:49 +0300] - http-nio-8090-exec-3 127.0.0.1 GET /s/16363bd950d520256b7a17a4773b24e0-CDN/vv2rty/9012/m4ydwl/04746659c134df11f30efbffb484a02f/_/download/contextbatch/js/com.atlassian.confluence.plugins.confluence-emoticons-plugin:vendors~emoticon-autocomplete-manager~emoticon-autoformat-manager~emoticon-popup-manager,-_super/batch.js?locale=en-US HTTP/1.1 200 334ms 84101 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:49 +0300] - http-nio-8090-exec-3 127.0.0.1 GET /s/16363bd950d520256b7a17a4773b24e0-CDN/vv2rty/9012/m4ydwl/dd92570d6fd50d7a5949bf28ec93b675/_/download/contextbatch/js/com.atlassian.confluence.plugins.confluence-emoticons-plugin:emoticon-autocomplete-manager~emoticon-autoformat-manager,-_super/batch.js?locale=en-US HTTP/1.1 200 40ms 11037 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:49 +0300] - http-nio-8090-exec-2 127.0.0.1 GET /s/2534a8cf0bf27100ee4fafe2a8aa729f-CDN/vv2rty/9012/m4ydwl/e65a191dcb901ee45f91871f6b62a96a/_/download/contextbatch/js/com.atlassian.confluence.plugins.drag-and-drop:editor-drop-handler,com.atlassian.confluence.plugins.confluence-emoticons-plugin:emoticon-autoformat-manager,com.atlassian.confluence.plugins.confluence-emoticons-plugin:emoticon-autocomplete-manager,com.atlassian.confluence.extra.team-calendars:editor,-_super,-editor,-macro-browser,-main,-atl.general,-com.atlassian.confluence.plugins.confluence-space-ia:spacesidebar,-page/batch.js?cefp_collab_enabled=true&cefp_ed_perm=false&cefp_is_admin=true&gatekeeper-ui-v2=true&healthcheck-resources=true&hostenabled=true&locale=en-US&onboarding-in-progress=true&tc-license-setup=true&user-logged-in=true HTTP/1.1 200 502ms 78649 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:50 +0300] - http-nio-8090-exec-3 127.0.0.1 GET /s/16363bd950d520256b7a17a4773b24e0-CDN/vv2rty/9012/m4ydwl/cb7ff297e5f6b6e212cd8e41c1d220e9/_/download/contextbatch/js/com.atlassian.confluence.plugins.confluence-emoticons-plugin:vendors~emoticon-autocomplete-manager~emoticon-popup-manager,-_super/batch.js?locale=en-US HTTP/1.1 200 109ms 19021 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:50 +0300] admin http-nio-8090-exec-9 127.0.0.1 GET /rest/ui/1.0/content/98371/labels?_=1712313707141 HTTP/1.1 200 1099ms 69 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:50 +0300] - http-nio-8090-exec-2 127.0.0.1 GET /s/16363bd950d520256b7a17a4773b24e0-CDN/vv2rty/9012/m4ydwl/9.2.2/_/download/batch/com.atlassian.auiplugin:split_aui.pattern.help/com.atlassian.auiplugin:split_aui.pattern.help.js?locale=en-US HTTP/1.1 200 75ms 442 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:50 +0300] admin http-nio-8090-exec-4 127.0.0.1 GET /rest/autoconvert/latest/shortcutlinkconfigurations?_=1712313707142 HTTP/1.1 200 1069ms 228 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:50 +0300] - http-nio-8090-exec-3 127.0.0.1 GET /s/d41d8cd98f00b204e9800998ecf8427e-CDN/vv2rty/9012/m4ydwl/18.5.6/_/download/batch/com.atlassian.confluence.plugins.confluence-onboarding:common-flow-resources/com.atlassian.confluence.plugins.confluence-onboarding:common-flow-resources.js HTTP/1.1 200 153ms 1616 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:50 +0300] - http-nio-8090-exec-9 127.0.0.1 GET /s/d41d8cd98f00b204e9800998ecf8427e-CDN/vv2rty/9012/m4ydwl/18.5.6/_/download/batch/com.atlassian.confluence.plugins.confluence-onboarding:onboarding-common-resources/com.atlassian.confluence.plugins.confluence-onboarding:onboarding-common-resources.js HTTP/1.1 200 218ms 14270 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:50 +0300] - http-nio-8090-exec-2 127.0.0.1 GET /s/d1e40d955e0462e7e6d9a8983c2682d0-CDN/vv2rty/9012/m4ydwl/18.5.6/_/download/batch/com.atlassian.confluence.plugins.confluence-onboarding:confluence-flow-resources/com.atlassian.confluence.plugins.confluence-onboarding:confluence-flow-resources.js?locale=en-US HTTP/1.1 200 275ms 7519 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:50 +0300] - http-nio-8090-exec-8 127.0.0.1 GET /s/db1e7b6305e5e2775ae65c19688ba3b8-CDN/vv2rty/9012/m4ydwl/18.5.6/_/download/batch/com.atlassian.confluence.plugins.confluence-onboarding:confluence-flow-resources/com.atlassian.confluence.plugins.confluence-onboarding:confluence-flow-resources.css HTTP/1.1 200 1222ms 12760 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:50 +0300] - http-nio-8090-exec-10 127.0.0.1 GET /rest/gadgets/1.0/g/messagebundle/und/gadget.common%2Cgadget.activity.stream HTTP/1.1 200 2461ms 3997 - Apache-HttpClient/4.5.14 (Java/19.0.2)
[05/Apr/2024:13:41:51 +0300] - http-nio-8090-exec-9 127.0.0.1 GET /rest/gadgets/1.0/g/messagebundle/en_US/gadget.common%2Cgadget.activity.stream HTTP/1.1 200 310ms 3984 - Apache-HttpClient/4.5.14 (Java/19.0.2)
[05/Apr/2024:13:41:51 +0300] - http-nio-8090-exec-2 127.0.0.1 GET /rest/gadgets/1.0/g/messagebundle/und/gadget.common%2Cgadget.quicknav HTTP/1.1 200 52ms 2468 - Apache-HttpClient/4.5.14 (Java/19.0.2)
[05/Apr/2024:13:41:51 +0300] - http-nio-8090-exec-8 127.0.0.1 GET /rest/gadgets/1.0/g/messagebundle/en_US/gadget.common%2Cgadget.quicknav HTTP/1.1 200 52ms 2451 - Apache-HttpClient/4.5.14 (Java/19.0.2)
[05/Apr/2024:13:41:51 +0300] - http-nio-8090-exec-9 127.0.0.1 GET /rest/gadgets/1.0/g/messagebundle/und/gadget.common%2Cgadget.confluence HTTP/1.1 200 45ms 2676 - Apache-HttpClient/4.5.14 (Java/19.0.2)
[05/Apr/2024:13:41:51 +0300] - http-nio-8090-exec-10 127.0.0.1 GET /rest/gadgets/1.0/g/messagebundle/en_US/gadget.common%2Cgadget.confluence HTTP/1.1 200 76ms 2665 - Apache-HttpClient/4.5.14 (Java/19.0.2)
[05/Apr/2024:13:41:51 +0300] admin http-nio-8090-exec-1 127.0.0.1 GET /plugins/macrobrowser/browse-macros.action?detailed=false&macroMetadataClientCacheKey=1712313147203 HTTP/1.1 200 3502ms 5476 http://localhost:8090/pages/createpage.action?useDraft=true&spaceKey=TS&draftId=98371&draftShareId=&& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-5 127.0.0.1 GET /rest/onboarding/1/draft/98371/body/templates?_=1712313707143 HTTP/1.1 200 1494ms 5457 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-7 127.0.0.1 GET /rest/emoticons/1.0/custom?altScale=XHDPI&preferredRepresentation=IMAGE HTTP/1.1 200 1571ms 55 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-3 127.0.0.1 GET /rest/emoticons/1.0/custom?altScale=XHDPI&preferredRepresentation=IMAGE HTTP/1.1 200 1556ms 55 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-2 127.0.0.1 GET /rest/emoticons/1.0/custom?altScale=XHDPI&preferredRepresentation=IMAGE HTTP/1.1 200 172ms 55 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-3 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/8.5.7/_/images/icons/emoticons/smile.svg HTTP/1.1 200 50ms 866 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-2 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/8.5.7/_/images/icons/emoticons/sad.svg HTTP/1.1 200 36ms 1114 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-2 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/8.5.7/_/images/icons/emoticons/biggrin.svg HTTP/1.1 200 17ms 911 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-9 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/8.5.7/_/images/icons/emoticons/tongue.svg HTTP/1.1 200 32ms 944 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-10 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/8.5.7/_/images/icons/emoticons/wink.svg HTTP/1.1 200 46ms 1242 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-9 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/8.5.7/_/images/icons/emoticons/thumbs_up.svg HTTP/1.1 200 44ms 1478 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-8 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/8.5.7/_/images/icons/emoticons/information.svg HTTP/1.1 200 21ms 289 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-5 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/8.5.7/_/images/icons/emoticons/thumbs_down.svg HTTP/1.1 200 26ms 1496 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-3 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/8.5.7/_/images/icons/emoticons/error.svg HTTP/1.1 200 54ms 366 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-8 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/8.5.7/_/images/icons/emoticons/check.svg HTTP/1.1 200 82ms 365 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-7 127.0.0.1 POST /rest/wrm/2.0/resources HTTP/1.1 200 249ms 387 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-10 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/8.5.7/_/images/icons/emoticons/add.svg HTTP/1.1 200 76ms 253 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-2 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/8.5.7/_/images/icons/emoticons/warning.svg HTTP/1.1 200 92ms 383 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-9 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/8.5.7/_/images/icons/emoticons/forbidden.svg HTTP/1.1 200 73ms 212 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] - http-nio-8090-exec-2 127.0.0.1 GET /s/d41d8cd98f00b204e9800998ecf8427e-CDN/vv2rty/9012/m4ydwl/74ae5d558b91eb048adb38a2bf2f489d/_/download/contextbatch/css/request-access-plugin,-_super/batch.css HTTP/1.1 200 78ms 30567 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-2 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/8.5.7/_/images/icons/emoticons/star_yellow.svg HTTP/1.1 200 45ms 397 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-5 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/8.5.7/_/images/icons/emoticons/lightbulb.svg HTTP/1.1 200 46ms 1317 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-2 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/8.5.7/_/images/icons/emoticons/star_green.svg HTTP/1.1 200 29ms 397 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-5 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/8.5.7/_/images/icons/emoticons/star_red.svg HTTP/1.1 200 42ms 397 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] - http-nio-8090-exec-10 127.0.0.1 GET /s/d1e40d955e0462e7e6d9a8983c2682d0-CDN/vv2rty/9012/m4ydwl/74ae5d558b91eb048adb38a2bf2f489d/_/download/contextbatch/js/request-access-plugin,-_super/batch.js?locale=en-US HTTP/1.1 200 180ms 3305 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-2 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/8.5.7/_/images/icons/emoticons/star_blue.svg HTTP/1.1 200 49ms 397 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-7 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/8.5.7/_/images/icons/emoticons/heart.svg HTTP/1.1 200 36ms 351 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-10 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/8.5.7/_/images/icons/emoticons/broken_heart.svg HTTP/1.1 200 41ms 651 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-7 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/8.5.7/_/images/icons/emoticons/help_16.svg HTTP/1.1 200 38ms 546 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:52 +0300] admin http-nio-8090-exec-10 127.0.0.1 GET /s/vv2rty/9012/m4ydwl/8.5.7/_/images/icons/emoticons/lightbulb_on.svg HTTP/1.1 200 32ms 1317 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:53 +0300] admin http-nio-8090-exec-2 127.0.0.1 POST /rest/wrm/2.0/resources HTTP/1.1 200 300ms 632 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:53 +0300] admin http-nio-8090-exec-6 127.0.0.1 GET /rest/emoticons/1.0/?altScale=XHDPI&preferredRepresentation=IMAGE HTTP/1.1 200 2393ms 87358 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:53 +0300] admin http-nio-8090-exec-1 127.0.0.1 GET /rest/emoticons/1.0/?altScale=XHDPI&preferredRepresentation=IMAGE HTTP/1.1 200 1555ms 87358 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:53 +0300] admin http-nio-8090-exec-4 127.0.0.1 GET /rest/emoticons/1.0/?altScale=XHDPI&preferredRepresentation=IMAGE HTTP/1.1 200 2488ms 87358 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:53 +0300] - http-nio-8090-exec-8 127.0.0.1 GET /s/03ce4ad776e17c0b6e09d2c2b7e3e5a1-CDN/vv2rty/9012/m4ydwl/9b534f8ff08a20ec742ff9be14af1204/_/download/contextbatch/css/com.atlassian.confluence.extra.team-calendars.resources-batch,-_super,-editor,-atl.general,-com.atlassian.confluence.extra.team-calendars:editor,-com.atlassian.confluence.plugins.confluence-emoticons-plugin:emoticon-autocomplete-manager,-main,-com.atlassian.confluence.plugins.confluence-onboarding:confluence-flow-resources,-com.atlassian.confluence.plugins.confluence-emoticons-plugin:emoticon-autoformat-manager,-macro-browser,-com.atlassian.confluence.plugins.drag-and-drop:editor-drop-handler,-page/batch.css?build-number=9012&cefp_collab_enabled=true&cefp_ed_perm=false&cefp_is_admin=true&gatekeeper-ui-v2=true&healthcheck-resources=true&hostenabled=true&media=print&onboarding-in-progress=true&tc-license-setup=true&user-logged-in=true HTTP/1.1 200 66ms 965 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
[05/Apr/2024:13:41:53 +0300] - http-nio-8090-exec-3 127.0.0.1 GET /s/03ce4ad776e17c0b6e09d2c2b7e3e5a1-CDN/vv2rty/9012/m4ydwl/9b534f8ff08a20ec742ff9be14af1204/_/download/contextbatch/css/com.atlassian.confluence.extra.team-calendars.resources-batch,-_super,-editor,-atl.general,-com.atlassian.confluence.extra.team-calendars:editor,-com.atlassian.confluence.plugins.confluence-emoticons-plugin:emoticon-autocomplete-manager,-main,-com.atlassian.confluence.plugins.confluence-onboarding:confluence-flow-resources,-com.atlassian.confluence.plugins.confluence-emoticons-plugin:emoticon-autoformat-manager,-macro-browser,-com.atlassian.confluence.plugins.drag-and-drop:editor-drop-handler,-page/batch.css?build-number=9012&cefp_collab_enabled=true&cefp_ed_perm=false&cefp_is_admin=true&gatekeeper-ui-v2=true&healthcheck-resources=true&hostenabled=true&onboarding-in-progress=true&tc-license-setup=true&user-logged-in=true HTTP/1.1 200 186ms 98490 http://localhost:8090/pages/resumedraft.action?draftId=98371&draftShareId=10be3a69-9b25-4c54-a790-766aab2de747& Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0
